2026-02-03 05:35:07.752 | INFO     | agents.lazy_agent:__init__:50 - LazyAgent agent_0 configured (model not loaded yet)
2026-02-03 23:01:39.245 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2327ms, infer=2006ms, output=cooperate", "reason": "Given that both previous pa...
2026-02-03 23:01:39.245 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:01:39.245 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:01:43.975 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2418ms, infer=2031ms, output=cooperate", "reason": "Previous rounds were all co...
2026-02-03 23:01:43.975 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:01:43.975 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:01:49.575 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2296ms, infer=3027ms, output=cooperate", "reason": "Given that all previous par...
2026-02-03 23:01:49.575 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:01:49.575 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:01:55.204 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2256ms, infer=3092ms, output=cooperate", "reason": "基于上一轮所有参与者都选择合作，且当前资源充足、风险低...
2026-02-03 23:01:55.204 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:01:55.204 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:01:59.685 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2236ms, infer=1967ms, output=cooperate", "reason": "Previous rounds were all co...
2026-02-03 23:01:59.685 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:01:59.685 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:04.135 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2284ms, infer=1886ms, output=cooperate", "reason": "Given that all previous par...
2026-02-03 23:02:04.135 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:02:04.135 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:10.681 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2263ms, infer=4004ms, output=cooperate", "reason": "Given that both previous pa...
2026-02-03 23:02:10.681 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:02:10.681 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:16.062 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2363ms, infer=2727ms, output=cooperate", "reason": "Previous rounds were all co...
2026-02-03 23:02:16.062 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:02:16.062 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:21.103 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2343ms, infer=2416ms, output=cooperate", "reason": "Given that all previous par...
2026-02-03 23:02:21.103 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:02:21.103 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:27.524 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2283ms, infer=3864ms, output=cooperate", "reason": "基于上一轮所有参与者都选择合作，且当前资源充足、风险低...
2026-02-03 23:02:27.525 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:02:27.525 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:31.514 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2223ms, infer=1495ms, output=cooperate", "reason": "Previous rounds were all co...
2026-02-03 23:02:31.514 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:02:31.514 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:35.609 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2208ms, infer=1615ms, output=cooperate", "reason": "Given that all previous par...
2026-02-03 23:02:35.609 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:02:35.610 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:41.181 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2221ms, infer=3072ms, output=cooperate", "reason": "基于上一轮所有参与者都选择合作，且当前资源状况和风险等...
2026-02-03 23:02:41.182 | INFO     | runtime.memory_bus:save_episode:77 - Episode 23 saved to logs\homo_ds\episode_0023.json
2026-02-03 23:02:41.183 | INFO     | runtime.game_loop:run_episode:68 - Episode 23 finished: 30 rounds, 0 forbidden triggers
2026-02-03 23:02:41.183 | INFO     | __main__:<module>:75 - Episode 24/100 done: 473.8s
2026-02-03 23:02:41.183 | INFO     | runtime.game_loop:run_episode:39 - Starting episode 24 with seed 66
2026-02-03 23:02:41.183 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:02:41.183 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:45.051 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2272ms, infer=1317ms, output=cooperate", "reason": "First round, I should start...
2026-02-03 23:02:45.051 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:02:45.051 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:49.654 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2287ms, infer=2040ms, output=cooperate", "reason": "Since it's the first round ...
2026-02-03 23:02:49.654 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:02:49.654 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:53.919 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2302ms, infer=1683ms, output=cooperate", "reason": "First round, I should start...
2026-02-03 23:02:53.919 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:02:53.919 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:02:58.185 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2294ms, infer=1693ms, output=cooperate", "reason": "基于上一轮所有参与者都选择合作，且当前风险为safe，...
2026-02-03 23:02:58.185 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:02:58.185 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:18.629 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2285ms, infer=17880ms, output=cooperate", "reason": "基于上一轮所有参与者都选择合作，且当前风险为safe，...
2026-02-03 23:03:18.629 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:03:18.629 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:23.129 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2268ms, infer=1938ms, output=cooperate", "reason": "Given the safe risk level a...
2026-02-03 23:03:23.129 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:03:23.129 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:27.872 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2261ms, infer=2202ms, output=cooperate", "reason": "Previous rounds showed coop...
2026-02-03 23:03:27.873 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:03:27.873 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:32.529 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2296ms, infer=2081ms, output=cooperate", "reason": "Based on the previous round...
2026-02-03 23:03:32.529 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:03:32.529 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:37.037 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2245ms, infer=1981ms, output=cooperate", "reason": "基于前几轮所有参与者都选择了合作，且当前风险为safe...
2026-02-03 23:03:37.037 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:03:37.037 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:41.369 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2277ms, infer=1771ms, output=cooperate", "reason": "Previous round all agents c...
2026-02-03 23:03:41.369 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:03:41.369 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:49.166 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2284ms, infer=5235ms, output=cooperate", "reason": "Given the safe risk level a...
2026-02-03 23:03:49.166 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:03:49.166 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:03:55.410 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2238ms, infer=3731ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:03:55.410 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:03:55.410 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:16.111 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2237ms, infer=18184ms, output=cooperate", "reason": "Based on the previous round...
2026-02-03 23:04:16.112 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:04:16.112 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:20.639 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2293ms, infer=1957ms, output=cooperate", "reason": "Based on the current state ...
2026-02-03 23:04:20.640 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:04:20.640 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:25.536 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2258ms, infer=2361ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:04:25.536 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:04:25.537 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:29.738 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2260ms, infer=1665ms, output=cooperate", "reason": "Previous actions by all age...
2026-02-03 23:04:29.738 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:04:29.738 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:33.851 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2248ms, infer=1586ms, output=cooperate", "reason": "Based on the current state ...
2026-02-03 23:04:33.851 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:04:33.851 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:54.802 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2220ms, infer=18445ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:04:54.803 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:04:54.803 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:04:59.598 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2328ms, infer=2193ms, output=cooperate", "reason": "Given the previous cooperat...
2026-02-03 23:04:59.599 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:04:59.599 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:07.050 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2268ms, infer=4903ms, output=cooperate", "reason": "All other agents cooperated...
2026-02-03 23:05:07.050 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:05:07.050 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:11.688 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2273ms, infer=2086ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:05:11.688 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:05:11.688 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:16.210 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2263ms, infer=1983ms, output=cooperate", "reason": "Given the previous cooperat...
2026-02-03 23:05:16.210 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:05:16.210 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:20.470 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2223ms, infer=1759ms, output=cooperate", "reason": "Given the current safe risk...
2026-02-03 23:05:20.470 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:05:20.470 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:25.289 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2261ms, infer=2279ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:05:25.289 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:05:25.289 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:29.648 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2279ms, infer=1805ms, output=cooperate", "reason": "Given the previous cooperat...
2026-02-03 23:05:29.648 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:05:29.648 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:34.026 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2287ms, infer=1810ms, output=cooperate", "reason": "Based on the current state ...
2026-02-03 23:05:34.026 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:05:34.026 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:38.409 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2280ms, infer=1824ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:05:38.409 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:05:38.409 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:42.535 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2252ms, infer=1596ms, output=cooperate", "reason": "Given the safe risk level a...
2026-02-03 23:05:42.535 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:05:42.535 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:49.300 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2249ms, infer=4230ms, output=cooperate", "reason": "All other agents cooperated...
2026-02-03 23:05:49.300 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:05:49.300 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:05:55.616 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2277ms, infer=3759ms, output=cooperate", "reason": "Previous round, all agents ...
2026-02-03 23:05:55.616 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:05:55.616 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:00.470 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2284ms, infer=2293ms, output=cooperate", "reason": "Based on the current state ...
2026-02-03 23:06:00.470 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:06:00.470 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:06.399 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2304ms, infer=3352ms, output=cooperate", "reason": "Given the current safe risk...
2026-02-03 23:06:06.400 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:06:06.400 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:10.532 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2258ms, infer=1597ms, output=cooperate", "reason": "Given the previous cooperat...
2026-02-03 23:06:10.533 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:06:10.533 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:18.180 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2277ms, infer=5093ms, output=cooperate", "reason": "Given the current safe risk...
2026-02-03 23:06:18.180 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:06:18.181 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:22.583 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2261ms, infer=1864ms, output=cooperate", "reason": "Given the current safe risk...
2026-02-03 23:06:22.583 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:06:22.583 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:31.368 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2238ms, infer=6267ms, output=cooperate", "reason": "Based on the current state ...
2026-02-03 23:06:31.368 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:06:31.368 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:36.132 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2291ms, infer=2192ms, output=cooperate", "reason": "Given the previous actions ...
2026-02-03 23:06:36.132 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:06:36.132 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:41.300 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2238ms, infer=2658ms, output=defect", "reason": "Since agent_2 has defected in ...
2026-02-03 23:06:41.301 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:06:41.301 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:47.814 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2234ms, infer=4004ms, output=defend", "reason": "In the previous round, I defec...
2026-02-03 23:06:47.815 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:06:47.815 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:06:55.629 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2228ms, infer=5307ms, output=defect", "reason": "In the previous round, agent_1...
2026-02-03 23:06:55.629 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:06:55.629 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:07:02.013 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2248ms, infer=3864ms, output=defend", "reason": "The last round, agent_0 cooper...
2026-02-03 23:07:02.013 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:07:02.013 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:07:09.106 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2520ms, infer=4295ms, output=defend", "reason": "In the previous round, agent_1...
2026-02-03 23:07:09.106 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:07:09.106 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:07:32.075 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2264ms, infer=20414ms, output=defect", "reason": "上一轮中，agent_1和agent_2都选择了defend...
2026-02-03 23:07:32.076 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:07:32.076 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:07:51.133 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2287ms, infer=16490ms, output=defect", "reason": "虽然声誉较低，但资源充足且风险安全，选择 defect 可以...
2026-02-03 23:07:51.133 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:07:51.133 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:07:54.619 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2247ms, infer=961ms, output=defect", "reason": "基于当前状态和声誉，选择defect以最大化收益。"}...
2026-02-03 23:07:54.619 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:07:54.619 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:08:00.859 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2267ms, infer=3697ms, output=defect", "reason": "The other agents have been def...
2026-02-03 23:08:00.859 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:08:00.859 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:08:09.619 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2273ms, infer=6207ms, output=defect", "reason": "Since the previous round saw b...
2026-02-03 23:08:09.619 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:08:09.619 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:08:18.470 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2302ms, infer=6261ms, output=defect", "reason": "Previous actions show that age...
2026-02-03 23:08:18.470 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:08:18.470 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:08:39.587 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2321ms, infer=18518ms, output=defect", "reason": "基于上一轮所有参与者都选择 defect，且当前风险为 sa...
2026-02-03 23:08:39.588 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:08:39.588 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:08:45.067 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2270ms, infer=2936ms, output=defect", "reason": "The other agents have been def...
2026-02-03 23:08:45.068 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:08:45.068 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:06.856 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2249ms, infer=19244ms, output=defect", "reason": "基于上一轮所有参与者都选择 defect，且当前风险为 sa...
2026-02-03 23:09:06.857 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:09:06.857 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:14.585 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2298ms, infer=5156ms, output=defect", "reason": "In the previous round, agent_1...
2026-02-03 23:09:14.585 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:09:14.585 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:19.386 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2240ms, infer=2282ms, output=defect", "reason": "Given the previous actions, ag...
2026-02-03 23:09:19.386 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:09:19.386 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:27.571 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2221ms, infer=5695ms, output=defect", "reason": "In the previous round, agent_1...
2026-02-03 23:09:27.571 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:09:27.572 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:32.470 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_0: load=2196ms, infer=2426ms, output=defect", "reason": "The previous round saw all par...
2026-02-03 23:09:32.470 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_1...
2026-02-03 23:09:32.470 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:36.535 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_1: load=2262ms, infer=1534ms, output=defect", "reason": "The other agents have been def...
2026-02-03 23:09:36.535 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_2...
2026-02-03 23:09:36.535 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
2026-02-03 23:09:58.316 | DEBUG    | agents.lazy_agent:decide:278 - Agent agent_2: load=2238ms, infer=19257ms, output=defect", "reason": "基于上一轮所有参与者都选择 defect，且当前风险为 sa...
2026-02-03 23:09:58.316 | DEBUG    | agents.lazy_agent:_load_model:59 - Loading model for agent_0...
2026-02-03 23:09:58.316 | DEBUG    | agents.lazy_agent:_load_model:75 - Set CPU affinity to 4 cores
